user_id,install_date,platform,device_tier,country,acquisition_channel
u005253,2026-09-03,ios,mid,KR,meta_ads
u005254,2026-08-17,android,low,US,google_ads
u005255,2026-09-05,android,high,KR,meta_ads
u005256,2026-08-23,ios,high,OTHER,tiktok_ads
u005257,2026-08-27,android,mid,KR,organic
u005258,2026-08-30,ios,low,KR,meta_ads
u005259,2026-08-24,ios,low,OTHER,meta_ads
u005260,2026-08-30,ios,high,KR,organic
u005261,2026-08-18,android,low,US,meta_ads
u005262,2026-08-19,android,mid,TW,tiktok_ads
u005263,2026-08-16,android,mid,US,organic
u005264,2026-08-16,android,mid,OTHER,meta_ads
u005265,2026-08-20,ios,high,OTHER,meta_ads
u005266,2026-09-06,ios,mid,KR,tiktok_ads
u005267,2026-08-22,android,low,KR,organic
u005268,2026-08-31,android,low,KR,meta_ads
u005269,2026-08-17,ios,high,KR,google_ads
u005270,2026-08-19,android,low,KR,organic
u005271,2026-08-22,ios,mid,KR,organic
u005272,2026-09-01,android,low,TW,organic
u005273,2026-08-30,android,low,OTHER,tiktok_ads
u005274,2026-09-03,android,low,KR,tiktok_ads
u005275,2026-08-22,android,mid,KR,organic
u005276,2026-08-31,android,mid,OTHER,organic
u005277,2026-08-18,android,high,KR,meta_ads
u005278,2026-08-23,android,high,KR,meta_ads
u005279,2026-08-18,android,low,JP,organic
u005280,2026-08-28,android,high,KR,meta_ads
u005281,2026-09-02,ios,mid,KR,google_ads
u005282,2026-08-25,ios,mid,JP,organic
u005283,2026-08-23,ios,mid,KR,meta_ads
u005284,2026-08-27,ios,high,TW,meta_ads
u005285,2026-09-04,android,low,US,organic
u005286,2026-08-16,android,mid,US,tiktok_ads
u005287,2026-08-30,android,mid,KR,organic
u005288,2026-08-18,android,low,KR,meta_ads
u005289,2026-08-19,android,mid,KR,organic
u005290,2026-09-02,android,mid,KR,meta_ads
u005291,2026-08-20,ios,high,KR,tiktok_ads
u005292,2026-09-03,ios,high,KR,meta_ads
u005293,2026-08-17,android,mid,KR,organic
u005294,2026-08-24,ios,mid,TW,tiktok_ads
u005295,2026-08-24,android,high,KR,google_ads
u005296,2026-09-04,ios,high,KR,tiktok_ads
u005297,2026-08-22,android,mid,TW,meta_ads
u005298,2026-09-03,android,mid,OTHER,google_ads
u005299,2026-08-20,ios,low,JP,meta_ads
u005300,2026-08-20,android,low,US,meta_ads
u005301,2026-08-21,android,mid,US,organic
u005302,2026-09-04,ios,low,KR,tiktok_ads
u005303,2026-08-16,ios,mid,JP,google_ads
u005304,2026-09-03,android,mid,OTHER,tiktok_ads
u005305,2026-08-27,ios,mid,KR,organic
u005306,2026-09-03,ios,mid,US,google_ads
u005307,2026-08-16,android,mid,KR,tiktok_ads
u005308,2026-08-15,android,mid,KR,organic
u005309,2026-08-28,ios,high,KR,tiktok_ads
u005310,2026-09-04,android,low,US,google_ads
u005311,2026-08-26,android,high,KR,organic
u005312,2026-09-02,android,low,US,organic
u005313,2026-08-24,android,low,US,meta_ads
u005314,2026-08-15,android,mid,KR,tiktok_ads
u005315,2026-08-24,android,mid,KR,google_ads
u005316,2026-08-15,android,mid,OTHER,google_ads
u005317,2026-09-06,android,high,KR,organic
u005318,2026-08-20,android,low,TW,google_ads
u005319,2026-08-28,android,mid,TW,google_ads
u005320,2026-08-28,ios,mid,JP,tiktok_ads
u005321,2026-08-28,android,mid,JP,meta_ads
u005322,2026-08-24,android,mid,US,organic
u005323,2026-08-17,ios,low,KR,google_ads
u005324,2026-08-23,android,mid,KR,google_ads
u005325,2026-08-31,android,low,KR,google_ads
u005326,2026-08-16,android,low,TW,google_ads
u005327,2026-08-19,android,low,JP,google_ads
u005328,2026-08-27,android,mid,KR,organic
u005329,2026-08-27,ios,high,OTHER,cross_promo
u005330,2026-08-20,ios,mid,KR,google_ads
u005331,2026-08-18,ios,mid,KR,meta_ads
u005332,2026-09-05,android,low,KR,cross_promo
u005333,2026-08-19,ios,high,KR,organic
u005334,2026-08-20,ios,high,TW,tiktok_ads
u005335,2026-08-25,android,mid,KR,organic
u005336,2026-08-21,android,low,KR,organic
u005337,2026-09-04,ios,high,KR,tiktok_ads
u005338,2026-08-23,android,high,KR,organic
u005339,2026-09-02,android,mid,KR,google_ads
u005340,2026-09-04,ios,high,OTHER,meta_ads
u005341,2026-08-25,android,mid,US,organic
u005342,2026-09-02,android,mid,KR,meta_ads
u005343,2026-08-25,ios,high,JP,organic
u005344,2026-08-23,ios,mid,KR,meta_ads
u005345,2026-08-21,ios,high,US,meta_ads
u005346,2026-08-29,android,mid,TW,meta_ads
u005347,2026-08-18,ios,low,KR,tiktok_ads
u005348,2026-08-21,ios,low,KR,organic
u005349,2026-08-30,ios,high,TW,meta_ads
u005350,2026-08-19,android,low,KR,tiktok_ads
u005351,2026-08-19,android,low,KR,google_ads
u005352,2026-08-19,ios,mid,KR,meta_ads
u005353,2026-09-05,android,high,OTHER,tiktok_ads
u005354,2026-08-28,android,mid,OTHER,google_ads
u005355,2026-08-18,android,low,OTHER,meta_ads
u005356,2026-09-04,android,low,KR,meta_ads
u005357,2026-09-02,android,low,KR,organic
u005358,2026-08-29,android,mid,KR,organic
u005359,2026-08-26,ios,mid,US,google_ads
u005360,2026-08-23,android,mid,KR,google_ads
u005361,2026-08-17,ios,mid,KR,tiktok_ads
u005362,2026-08-15,android,mid,US,meta_ads
u005363,2026-09-03,ios,mid,US,meta_ads
u005364,2026-08-21,android,mid,US,organic
u005365,2026-08-26,android,low,KR,organic
u005366,2026-08-16,ios,mid,KR,cross_promo
u005367,2026-08-31,android,mid,KR,organic
u005368,2026-08-17,ios,mid,KR,google_ads
u005369,2026-08-31,android,high,KR,meta_ads
u005370,2026-09-04,android,high,OTHER,cross_promo
u005371,2026-08-16,android,high,OTHER,google_ads
u005372,2026-08-23,ios,mid,TW,meta_ads
u005373,2026-08-16,android,low,TW,organic
u005374,2026-08-23,android,mid,KR,organic
u005375,2026-08-17,android,mid,KR,meta_ads
u005376,2026-08-29,ios,mid,US,organic
u005377,2026-08-15,android,low,KR,meta_ads
u005378,2026-08-19,android,high,KR,organic
u005379,2026-08-19,android,mid,KR,organic
u005380,2026-08-23,android,mid,US,organic
u005381,2026-09-05,android,low,TW,google_ads
u005382,2026-08-28,android,mid,TW,organic
u005383,2026-09-04,ios,mid,TW,organic
u005384,2026-08-17,android,mid,KR,cross_promo
u005385,2026-09-04,ios,mid,TW,google_ads
u005386,2026-08-28,ios,high,KR,tiktok_ads
u005387,2026-08-30,android,mid,JP,organic
u005388,2026-09-01,ios,low,KR,tiktok_ads
u005389,2026-08-30,ios,mid,KR,meta_ads
u005390,2026-08-20,ios,high,JP,meta_ads
u005391,2026-09-03,ios,high,KR,google_ads
u005392,2026-08-30,ios,high,KR,tiktok_ads
u005393,2026-08-19,ios,high,KR,tiktok_ads
u005394,2026-08-15,android,low,KR,meta_ads
u005395,2026-08-22,ios,low,TW,organic
u005396,2026-08-16,android,high,KR,tiktok_ads
u005397,2026-08-23,android,high,KR,organic
u005398,2026-08-25,ios,mid,US,meta_ads
u005399,2026-08-26,ios,high,KR,meta_ads
u005400,2026-08-23,ios,high,TW,google_ads
u005401,2026-08-29,ios,high,US,tiktok_ads
u005402,2026-08-23,ios,mid,KR,google_ads
u005403,2026-08-16,android,high,US,organic
u005404,2026-08-23,ios,mid,US,google_ads
u005405,2026-08-25,android,high,KR,cross_promo
u005406,2026-09-05,android,low,TW,google_ads
u005407,2026-09-06,android,mid,KR,meta_ads
u005408,2026-08-26,android,low,KR,meta_ads
u005409,2026-08-22,android,mid,KR,organic
u005410,2026-08-31,android,high,TW,organic
u005411,2026-08-23,ios,high,KR,tiktok_ads
u005412,2026-08-15,android,low,US,tiktok_ads
u005413,2026-08-25,ios,mid,KR,meta_ads
u005414,2026-09-02,android,high,KR,google_ads
u005415,2026-08-19,ios,mid,US,tiktok_ads
u005416,2026-08-22,android,mid,KR,meta_ads
u005417,2026-08-28,ios,high,KR,tiktok_ads
u005418,2026-09-02,ios,mid,KR,tiktok_ads
u005419,2026-09-01,android,high,JP,tiktok_ads
u005420,2026-09-01,ios,high,US,meta_ads
u005421,2026-08-15,android,low,TW,tiktok_ads
u005422,2026-09-06,ios,high,KR,organic
u005423,2026-08-28,android,mid,KR,tiktok_ads
u005424,2026-08-18,android,mid,KR,meta_ads
u005425,2026-08-31,android,high,US,meta_ads
u005426,2026-08-30,android,high,KR,google_ads
u005427,2026-08-25,android,low,KR,organic
u005428,2026-08-16,android,low,KR,google_ads
u005429,2026-08-18,android,high,KR,cross_promo
u005430,2026-08-20,ios,mid,KR,google_ads
u005431,2026-08-23,android,mid,KR,meta_ads
u005432,2026-08-17,ios,low,KR,google_ads
u005433,2026-09-06,ios,mid,KR,tiktok_ads
u005434,2026-08-31,ios,mid,KR,tiktok_ads
u005435,2026-09-04,android,low,TW,cross_promo
u005436,2026-08-24,android,mid,KR,organic
u005437,2026-08-27,android,low,US,google_ads
u005438,2026-08-21,android,mid,KR,google_ads
u005439,2026-08-18,android,low,KR,google_ads
u005440,2026-09-06,android,high,OTHER,tiktok_ads
u005441,2026-09-03,android,mid,OTHER,google_ads
u005442,2026-09-05,android,high,US,google_ads
u005443,2026-08-23,ios,high,JP,organic
u005444,2026-08-17,android,mid,JP,organic
u005445,2026-08-26,android,low,KR,cross_promo
u005446,2026-08-15,ios,mid,JP,organic
u005447,2026-08-16,ios,mid,KR,meta_ads
u005448,2026-08-17,ios,high,US,cross_promo
u005449,2026-08-19,android,mid,US,organic
u005450,2026-08-22,android,mid,KR,organic
u005451,2026-08-26,ios,high,KR,meta_ads
u005452,2026-09-04,android,low,US,meta_ads
u005453,2026-08-19,ios,low,KR,organic
u005454,2026-08-17,ios,high,KR,tiktok_ads
u005455,2026-08-21,ios,high,KR,google_ads
u005456,2026-08-27,android,low,KR,meta_ads
u005457,2026-08-31,android,low,US,meta_ads
u005458,2026-08-15,ios,mid,US,google_ads
u005459,2026-08-30,ios,high,KR,google_ads
u005460,2026-08-19,ios,high,TW,google_ads
u005461,2026-08-28,android,high,KR,tiktok_ads
u005462,2026-09-02,android,low,KR,tiktok_ads
u005463,2026-09-03,android,mid,KR,tiktok_ads
u005464,2026-09-01,ios,high,OTHER,tiktok_ads
u005465,2026-08-25,android,low,KR,meta_ads
u005466,2026-09-03,android,mid,KR,meta_ads
u005467,2026-09-03,ios,high,KR,google_ads
u005468,2026-08-29,android,low,US,tiktok_ads
u005469,2026-08-17,android,low,KR,meta_ads
u005470,2026-08-31,ios,low,KR,meta_ads
u005471,2026-09-03,ios,mid,OTHER,organic
u005472,2026-08-27,android,low,TW,meta_ads
u005473,2026-08-22,android,low,KR,tiktok_ads
u005474,2026-08-21,android,high,KR,meta_ads
u005475,2026-08-28,android,low,KR,google_ads
u005476,2026-09-02,android,low,KR,meta_ads
u005477,2026-08-22,android,low,KR,google_ads
u005478,2026-08-17,android,mid,US,meta_ads
u005479,2026-08-20,android,low,KR,organic
u005480,2026-08-27,android,mid,US,google_ads
u005481,2026-09-05,ios,high,KR,organic
u005482,2026-08-16,android,high,US,meta_ads
u005483,2026-08-25,android,high,JP,organic
u005484,2026-09-06,android,mid,KR,tiktok_ads
u005485,2026-09-02,ios,mid,US,meta_ads
u005486,2026-09-03,android,low,US,organic
u005487,2026-09-03,android,low,JP,organic
u005488,2026-08-22,ios,mid,US,google_ads
u005489,2026-09-02,android,low,US,organic
u005490,2026-09-06,android,high,OTHER,google_ads
u005491,2026-08-17,android,high,OTHER,tiktok_ads
u005492,2026-09-05,ios,mid,US,organic
u005493,2026-09-05,android,mid,KR,tiktok_ads
u005494,2026-08-24,android,high,US,organic
u005495,2026-09-06,android,mid,KR,organic
u005496,2026-08-27,android,mid,KR,google_ads
u005497,2026-08-26,android,mid,KR,meta_ads
u005498,2026-09-05,ios,mid,KR,google_ads
u005499,2026-09-03,ios,high,OTHER,meta_ads
u005500,2026-08-15,android,high,KR,meta_ads
u005501,2026-09-06,android,low,TW,google_ads
u005502,2026-08-27,ios,high,KR,organic
u005503,2026-08-17,android,mid,US,google_ads
u005504,2026-09-02,ios,low,KR,tiktok_ads
u005505,2026-09-05,android,high,KR,google_ads
u005506,2026-08-17,android,high,JP,cross_promo
u005507,2026-08-16,android,mid,JP,meta_ads
u005508,2026-08-31,android,high,KR,google_ads
u005509,2026-09-04,android,low,KR,google_ads
u005510,2026-08-17,ios,high,KR,organic
u005511,2026-08-21,android,mid,TW,meta_ads
u005512,2026-08-19,ios,mid,KR,meta_ads
u005513,2026-08-31,android,low,OTHER,meta_ads
u005514,2026-08-20,ios,mid,US,tiktok_ads
u005515,2026-08-16,android,low,KR,meta_ads
u005516,2026-09-03,ios,mid,KR,organic
u005517,2026-09-03,android,high,TW,tiktok_ads
u005518,2026-08-26,android,high,KR,organic
u005519,2026-08-20,android,mid,KR,organic
u005520,2026-08-19,ios,mid,TW,organic
u005521,2026-08-22,android,mid,KR,google_ads
u005522,2026-09-04,ios,high,KR,google_ads
u005523,2026-08-27,ios,high,TW,tiktok_ads
u005524,2026-08-15,ios,high,KR,organic
u005525,2026-08-16,ios,low,US,tiktok_ads
u005526,2026-09-04,android,high,US,meta_ads
u005527,2026-08-23,android,low,US,google_ads
u005528,2026-08-16,ios,high,US,organic
u005529,2026-08-28,android,low,OTHER,google_ads
u005530,2026-08-15,android,mid,KR,meta_ads
u005531,2026-09-01,ios,high,KR,tiktok_ads
u005532,2026-08-23,android,low,KR,organic
u005533,2026-09-04,ios,high,TW,meta_ads
u005534,2026-08-31,ios,high,KR,google_ads
u005535,2026-08-24,android,high,KR,meta_ads
u005536,2026-08-21,ios,mid,KR,tiktok_ads
u005537,2026-08-29,android,low,JP,google_ads
u005538,2026-08-18,ios,high,US,organic
u005539,2026-08-23,ios,mid,KR,google_ads
u005540,2026-09-01,android,mid,KR,tiktok_ads
u005541,2026-08-29,ios,low,KR,google_ads
u005542,2026-08-21,ios,mid,KR,tiktok_ads
u005543,2026-08-16,ios,high,KR,meta_ads
u005544,2026-09-01,android,mid,KR,meta_ads
u005545,2026-08-17,android,high,TW,organic
u005546,2026-08-23,android,mid,KR,tiktok_ads
u005547,2026-08-26,android,mid,JP,cross_promo
u005548,2026-08-15,android,mid,TW,tiktok_ads
u005549,2026-08-30,android,low,US,organic
u005550,2026-09-02,android,mid,JP,meta_ads
u005551,2026-09-02,android,high,OTHER,organic
u005552,2026-08-15,android,high,KR,organic
u005553,2026-08-25,android,high,OTHER,organic
u005554,2026-08-22,ios,mid,KR,meta_ads
u005555,2026-08-22,android,high,KR,tiktok_ads
u005556,2026-09-05,ios,high,TW,cross_promo
u005557,2026-08-22,ios,high,US,tiktok_ads
u005558,2026-08-15,ios,mid,KR,google_ads
u005559,2026-08-19,ios,high,KR,meta_ads
u005560,2026-09-04,ios,low,JP,google_ads
u005561,2026-09-06,android,low,KR,meta_ads
u005562,2026-08-18,android,low,TW,tiktok_ads
u005563,2026-09-02,ios,high,JP,organic
u005564,2026-09-03,android,low,OTHER,meta_ads
u005565,2026-09-04,ios,low,KR,meta_ads
u005566,2026-09-01,ios,mid,KR,tiktok_ads
u005567,2026-08-26,ios,mid,KR,google_ads
u005568,2026-09-01,android,low,KR,organic
u005569,2026-08-24,android,mid,KR,meta_ads
u005570,2026-08-20,ios,mid,JP,google_ads
u005571,2026-08-31,ios,low,KR,meta_ads
u005572,2026-09-05,android,low,KR,google_ads
u005573,2026-08-27,android,low,US,meta_ads
u005574,2026-08-24,android,high,US,tiktok_ads
u005575,2026-09-05,android,mid,KR,tiktok_ads
u005576,2026-08-23,android,high,TW,google_ads
u005577,2026-08-19,ios,high,KR,organic
u005578,2026-09-02,ios,low,JP,tiktok_ads
u005579,2026-08-19,ios,high,KR,tiktok_ads
u005580,2026-09-03,android,mid,OTHER,meta_ads
u005581,2026-09-06,ios,mid,JP,google_ads
u005582,2026-08-19,android,mid,KR,tiktok_ads
u005583,2026-08-15,android,mid,TW,google_ads
u005584,2026-08-26,android,low,US,tiktok_ads
u005585,2026-08-20,ios,high,US,organic
u005586,2026-09-01,android,low,TW,google_ads
u005587,2026-08-31,android,low,KR,google_ads
u005588,2026-08-30,ios,high,KR,meta_ads
u005589,2026-09-03,android,mid,KR,tiktok_ads
u005590,2026-09-04,android,low,KR,organic
u005591,2026-08-17,ios,mid,OTHER,google_ads
u005592,2026-08-27,android,high,KR,google_ads
u005593,2026-08-29,android,low,JP,meta_ads
u005594,2026-08-18,android,mid,JP,meta_ads
u005595,2026-08-22,ios,mid,KR,google_ads
u005596,2026-08-24,ios,high,JP,organic
u005597,2026-08-31,ios,mid,KR,meta_ads
u005598,2026-09-06,android,low,TW,google_ads
u005599,2026-08-19,ios,mid,KR,google_ads
u005600,2026-08-27,android,mid,JP,meta_ads
u005601,2026-08-25,android,mid,KR,google_ads
u005602,2026-08-18,ios,high,KR,tiktok_ads
u005603,2026-09-06,android,mid,KR,cross_promo
u005604,2026-08-24,android,low,KR,google_ads
u005605,2026-08-26,ios,mid,KR,organic
u005606,2026-08-24,android,mid,KR,organic
u005607,2026-08-31,android,mid,US,cross_promo
u005608,2026-08-21,android,low,KR,organic
u005609,2026-08-25,android,low,OTHER,meta_ads
u005610,2026-09-06,ios,high,TW,meta_ads
u005611,2026-08-27,ios,mid,KR,tiktok_ads
u005612,2026-08-16,android,low,KR,google_ads
u005613,2026-08-29,android,low,JP,cross_promo
u005614,2026-08-19,android,high,KR,google_ads
u005615,2026-08-30,android,mid,JP,tiktok_ads
u005616,2026-08-27,android,mid,KR,organic
u005617,2026-09-04,android,low,KR,tiktok_ads
u005618,2026-08-30,ios,low,JP,organic
u005619,2026-08-24,ios,mid,KR,meta_ads
u005620,2026-08-19,android,mid,OTHER,tiktok_ads
u005621,2026-09-04,android,high,KR,tiktok_ads
u005622,2026-08-25,android,low,KR,tiktok_ads
u005623,2026-09-01,ios,mid,JP,cross_promo
u005624,2026-08-27,android,low,US,google_ads
u005625,2026-08-20,android,low,KR,organic
u005626,2026-08-31,android,high,KR,meta_ads
u005627,2026-09-01,ios,high,JP,meta_ads
u005628,2026-08-25,ios,mid,TW,meta_ads
u005629,2026-08-19,android,low,KR,organic
u005630,2026-08-15,android,low,JP,meta_ads
u005631,2026-09-02,android,mid,US,organic
u005632,2026-08-23,ios,high,TW,tiktok_ads
u005633,2026-08-24,android,mid,JP,organic
u005634,2026-08-17,android,low,KR,organic
u005635,2026-08-22,ios,mid,US,tiktok_ads
u005636,2026-09-05,android,low,US,tiktok_ads
u005637,2026-08-19,android,mid,KR,organic
u005638,2026-08-31,ios,mid,KR,organic
u005639,2026-09-05,ios,mid,US,tiktok_ads
u005640,2026-08-27,ios,mid,KR,cross_promo
u005641,2026-08-25,ios,mid,KR,meta_ads
u005642,2026-09-02,android,mid,OTHER,organic
u005643,2026-09-05,android,low,JP,organic
u005644,2026-09-04,ios,mid,KR,google_ads
u005645,2026-09-02,ios,high,JP,tiktok_ads
u005646,2026-08-29,android,mid,KR,meta_ads
u005647,2026-09-04,android,low,KR,meta_ads
u005648,2026-08-15,android,mid,TW,tiktok_ads
u005649,2026-08-17,android,high,KR,meta_ads
u005650,2026-08-20,android,high,KR,meta_ads
u005651,2026-08-24,android,low,US,tiktok_ads
u005652,2026-08-22,android,low,KR,meta_ads
u005653,2026-08-20,android,mid,JP,meta_ads
u005654,2026-08-19,android,low,JP,google_ads
u005655,2026-08-30,ios,high,TW,google_ads
u005656,2026-09-03,android,high,JP,google_ads
u005657,2026-08-17,android,mid,OTHER,cross_promo
u005658,2026-08-28,android,low,KR,google_ads
u005659,2026-09-05,android,mid,TW,meta_ads
u005660,2026-08-27,ios,low,KR,google_ads
u005661,2026-08-17,android,low,US,tiktok_ads
u005662,2026-08-20,android,mid,US,meta_ads
u005663,2026-09-02,ios,low,JP,organic
u005664,2026-09-02,android,mid,KR,google_ads
u005665,2026-08-27,android,mid,KR,meta_ads
u005666,2026-08-25,ios,mid,KR,meta_ads
u005667,2026-08-16,ios,mid,US,organic
u005668,2026-08-29,android,low,KR,tiktok_ads
u005669,2026-08-31,android,mid,KR,organic
u005670,2026-08-19,android,low,KR,tiktok_ads
u005671,2026-08-25,android,low,KR,organic
u005672,2026-08-29,android,mid,OTHER,cross_promo
u005673,2026-08-19,android,mid,KR,organic
u005674,2026-09-02,ios,high,KR,organic
u005675,2026-08-29,android,mid,OTHER,meta_ads
u005676,2026-08-19,ios,high,KR,organic
u005677,2026-08-20,android,low,KR,organic
u005678,2026-08-30,android,low,KR,meta_ads
u005679,2026-09-01,ios,mid,TW,tiktok_ads
u005680,2026-08-23,android,mid,KR,meta_ads
u005681,2026-08-25,android,mid,KR,tiktok_ads
u005682,2026-08-27,android,high,KR,organic
u005683,2026-09-03,ios,high,US,google_ads
u005684,2026-08-23,android,low,KR,meta_ads
u005685,2026-09-03,android,mid,KR,organic
u005686,2026-09-06,android,low,KR,organic
u005687,2026-09-04,ios,high,JP,meta_ads
u005688,2026-08-17,android,mid,OTHER,google_ads
u005689,2026-08-25,android,mid,KR,tiktok_ads
u005690,2026-09-01,ios,mid,KR,tiktok_ads
u005691,2026-09-02,android,mid,KR,tiktok_ads
u005692,2026-09-04,ios,low,TW,cross_promo
u005693,2026-08-17,android,low,US,meta_ads
u005694,2026-09-04,ios,mid,JP,tiktok_ads
u005695,2026-08-24,android,low,JP,meta_ads
u005696,2026-08-29,ios,mid,KR,google_ads
u005697,2026-08-19,ios,mid,KR,google_ads
u005698,2026-09-04,ios,high,OTHER,meta_ads
u005699,2026-08-20,android,mid,KR,organic
u005700,2026-08-23,android,high,TW,tiktok_ads
u005701,2026-08-29,ios,mid,US,organic
