attempt_id,user_id,session_id,level_id,result,duration_sec,boosters_used,ts
a000127656,u004630,s00029725,26,clear,59,0,2026-08-25 15:47:34
a000127657,u004630,s00029726,27,clear,77,0,2026-08-26 07:13:32
a000127658,u004630,s00029726,28,fail,83,0,2026-08-26 07:15:16
a000127659,u004630,s00029727,28,clear,96,0,2026-08-27 07:55:12
a000127660,u004630,s00029727,29,fail,77,0,2026-08-27 07:57:36
a000127661,u004630,s00029727,29,fail,47,0,2026-08-27 08:00:11
a000127662,u004630,s00029727,29,clear,39,0,2026-08-27 08:01:25
a000127663,u004630,s00029727,30,clear,61,0,2026-08-27 08:02:53
a000127664,u004630,s00029727,31,clear,162,0,2026-08-27 08:04:08
a000127665,u004630,s00029727,32,clear,97,0,2026-08-27 08:06:27
a000127666,u004630,s00029727,33,fail,147,0,2026-08-27 08:07:14
a000127667,u004630,s00029728,33,clear,46,0,2026-08-28 07:42:05
a000127668,u004630,s00029728,34,fail,83,0,2026-08-28 07:42:58
a000127669,u004630,s00029728,34,clear,82,0,2026-08-28 07:45:34
a000127670,u004630,s00029729,35,clear,131,0,2026-08-28 18:27:24
a000127671,u004630,s00029729,36,fail,157,0,2026-08-28 18:29:58
a000127672,u004630,s00029729,36,clear,49,0,2026-08-28 18:31:36
a000127673,u004630,s00029730,37,clear,52,0,2026-08-29 07:40:55
a000127674,u004630,s00029730,38,clear,139,0,2026-08-29 07:43:35
a000127675,u004630,s00029730,39,fail,61,0,2026-08-29 07:44:30
a000127676,u004630,s00029730,39,clear,35,0,2026-08-29 07:46:20
a000127677,u004630,s00029731,40,fail,85,0,2026-08-29 09:15:40
a000127678,u004630,s00029731,40,fail,139,0,2026-08-29 09:18:05
a000127679,u004630,s00029731,40,fail,178,0,2026-08-29 09:20:00
a000127680,u004630,s00029731,40,fail,111,0,2026-08-29 09:21:27
a000127681,u004630,s00029732,40,fail,91,0,2026-08-30 07:25:56
a000127682,u004630,s00029733,40,clear,142,0,2026-08-31 07:07:43
a000127683,u004630,s00029733,41,fail,134,0,2026-08-31 07:08:40
a000127684,u004630,s00029733,41,fail,130,0,2026-08-31 07:11:00
a000127685,u004630,s00029733,41,clear,51,0,2026-08-31 07:13:30
a000127686,u004630,s00029733,42,clear,136,0,2026-08-31 07:15:12
a000127687,u004630,s00029734,43,clear,61,0,2026-08-31 07:03:04
a000127688,u004630,s00029734,44,fail,75,0,2026-08-31 07:04:23
a000127689,u004630,s00029734,44,clear,145,0,2026-08-31 07:05:22
a000127690,u004630,s00029735,45,clear,113,0,2026-08-31 09:07:28
a000127691,u004630,s00029735,46,fail,43,0,2026-08-31 09:08:33
a000127692,u004630,s00029735,46,fail,52,0,2026-08-31 09:09:59
a000127693,u004630,s00029735,46,fail,58,1,2026-08-31 09:12:33
a000127694,u004630,s00029735,46,fail,77,0,2026-08-31 09:14:56
a000127695,u004630,s00029735,46,fail,140,0,2026-08-31 09:15:59
a000127696,u004630,s00029735,46,fail,179,1,2026-08-31 09:17:31
a000127697,u004630,s00029736,46,fail,51,0,2026-09-01 07:46:21
a000127698,u004630,s00029737,46,clear,86,0,2026-09-02 07:31:24
a000127699,u004630,s00029737,47,clear,88,0,2026-09-02 07:32:31
a000127700,u004630,s00029737,48,fail,44,0,2026-09-02 07:33:35
a000127701,u004630,s00029737,48,fail,98,0,2026-09-02 07:35:51
a000127702,u004630,s00029737,48,fail,92,0,2026-09-02 07:38:17
a000127703,u004630,s00029738,48,fail,139,0,2026-09-02 12:45:55
a000127704,u004630,s00029738,48,clear,150,0,2026-09-02 12:46:47
a000127705,u004630,s00029738,49,fail,118,0,2026-09-02 12:49:15
a000127706,u004631,s00029739,1,fail,159,0,2026-08-31 22:37:07
a000127707,u004631,s00029739,1,fail,124,0,2026-08-31 22:38:46
a000127708,u004631,s00029739,1,clear,129,0,2026-08-31 22:40:10
a000127709,u004631,s00029739,2,clear,110,0,2026-08-31 22:41:30
a000127710,u004631,s00029739,3,clear,151,0,2026-08-31 22:43:45
a000127711,u004631,s00029739,4,clear,62,0,2026-08-31 22:45:08
a000127712,u004631,s00029740,5,clear,166,0,2026-09-01 06:32:55
a000127713,u004631,s00029740,6,fail,35,0,2026-09-01 06:35:28
a000127714,u004631,s00029740,6,clear,119,0,2026-09-01 06:36:47
a000127715,u004631,s00029740,7,fail,66,0,2026-09-01 06:37:56
a000127716,u004631,s00029740,7,clear,38,0,2026-09-01 06:39:58
a000127717,u004631,s00029741,8,clear,30,0,2026-09-01 03:40:45
a000127718,u004631,s00029741,9,fail,82,0,2026-09-01 03:43:05
a000127719,u004631,s00029741,9,fail,170,0,2026-09-01 03:45:30
a000127720,u004631,s00029741,9,clear,98,0,2026-09-01 03:47:30
a000127721,u004631,s00029742,10,fail,73,0,2026-09-01 22:55:11
a000127722,u004631,s00029742,10,fail,45,0,2026-09-01 22:56:44
a000127723,u004631,s00029742,10,clear,66,0,2026-09-01 22:58:16
a000127724,u004631,s00029742,11,fail,151,0,2026-09-01 22:59:42
a000127725,u004631,s00029742,11,fail,157,0,2026-09-01 23:01:36
a000127726,u004631,s00029742,11,fail,165,0,2026-09-01 23:04:12
a000127727,u004631,s00029742,11,clear,172,1,2026-09-01 23:05:00
a000127728,u004631,s00029742,12,fail,133,0,2026-09-01 23:07:15
a000127729,u004631,s00029743,12,fail,150,0,2026-09-02 22:10:49
a000127730,u004631,s00029743,12,clear,44,0,2026-09-02 22:13:02
a000127731,u004631,s00029743,13,fail,111,0,2026-09-02 22:14:12
a000127732,u004631,s00029743,13,fail,130,0,2026-09-02 22:16:34
a000127733,u004631,s00029744,13,clear,84,0,2026-09-03 22:56:53
a000127734,u004631,s00029744,14,clear,65,0,2026-09-03 22:57:46
a000127735,u004631,s00029744,15,clear,108,0,2026-09-03 22:58:49
a000127736,u004631,s00029744,16,fail,166,0,2026-09-03 23:01:20
a000127737,u004631,s00029745,16,clear,87,0,2026-09-04 03:43:25
a000127738,u004631,s00029745,17,clear,120,0,2026-09-04 03:44:53
a000127739,u004631,s00029745,18,clear,123,0,2026-09-04 03:47:23
a000127740,u004631,s00029745,19,clear,79,0,2026-09-04 03:49:53
a000127741,u004631,s00029745,20,clear,76,0,2026-09-04 03:50:55
a000127742,u004631,s00029745,21,fail,113,0,2026-09-04 03:51:57
a000127743,u004631,s00029745,21,clear,127,0,2026-09-04 03:53:13
a000127744,u004631,s00029746,22,fail,42,0,2026-09-03 22:45:30
a000127745,u004631,s00029746,22,fail,93,0,2026-09-03 22:47:08
a000127746,u004631,s00029746,22,clear,156,0,2026-09-03 22:48:18
a000127747,u004631,s00029746,23,fail,42,0,2026-09-03 22:49:07
a000127748,u004631,s00029746,23,fail,124,0,2026-09-03 22:50:36
a000127749,u004631,s00029746,23,clear,64,0,2026-09-03 22:52:29
a000127750,u004631,s00029746,24,clear,95,0,2026-09-03 22:53:45
a000127751,u004631,s00029746,25,clear,99,0,2026-09-03 22:55:03
a000127752,u004631,s00029746,26,clear,98,0,2026-09-03 22:56:34
a000127753,u004631,s00029746,27,fail,117,0,2026-09-03 22:57:21
a000127754,u004631,s00029747,27,clear,92,0,2026-09-04 22:32:46
a000127755,u004631,s00029747,28,clear,38,0,2026-09-04 22:35:00
a000127756,u004631,s00029747,29,fail,159,0,2026-09-04 22:36:53
a000127757,u004631,s00029748,29,fail,33,0,2026-09-04 22:22:24
a000127758,u004631,s00029748,29,clear,171,0,2026-09-04 22:24:31
a000127759,u004631,s00029749,30,fail,73,0,2026-09-04 22:44:32
a000127760,u004631,s00029749,30,clear,146,0,2026-09-04 22:46:56
a000127761,u004631,s00029749,31,clear,55,0,2026-09-04 22:48:34
a000127762,u004631,s00029749,32,clear,47,0,2026-09-04 22:50:19
a000127763,u004631,s00029749,33,clear,97,0,2026-09-04 22:51:11
a000127764,u004631,s00029749,34,fail,33,0,2026-09-04 22:52:03
a000127765,u004631,s00029749,34,fail,170,0,2026-09-04 22:53:54
a000127766,u004631,s00029749,34,fail,128,0,2026-09-04 22:55:09
a000127767,u004631,s00029749,34,clear,36,1,2026-09-04 22:56:26
a000127768,u004631,s00029749,35,clear,178,0,2026-09-04 22:58:38
a000127769,u004632,s00029750,1,fail,44,0,2026-08-23 15:00:13
a000127770,u004632,s00029750,1,clear,65,0,2026-08-23 15:02:16
a000127771,u004632,s00029750,2,fail,64,0,2026-08-23 15:04:30
a000127772,u004632,s00029751,2,fail,144,0,2026-08-23 16:53:38
a000127773,u004632,s00029751,2,clear,74,0,2026-08-23 16:56:00
a000127774,u004632,s00029751,3,clear,55,0,2026-08-23 16:58:02
a000127775,u004632,s00029751,4,fail,93,0,2026-08-23 17:00:16
a000127776,u004632,s00029751,4,fail,72,0,2026-08-23 17:01:37
a000127777,u004632,s00029751,4,fail,32,0,2026-08-23 17:02:22
a000127778,u004632,s00029752,4,clear,64,0,2026-08-24 01:10:33
a000127779,u004632,s00029752,5,clear,85,0,2026-08-24 01:12:50
a000127780,u004632,s00029752,6,fail,141,0,2026-08-24 01:14:31
a000127781,u004632,s00029752,6,clear,175,0,2026-08-24 01:17:03
a000127782,u004632,s00029752,7,fail,64,0,2026-08-24 01:18:50
a000127783,u004633,s00029753,1,clear,82,0,2026-08-19 20:55:45
a000127784,u004633,s00029753,2,clear,76,0,2026-08-19 20:56:56
a000127785,u004633,s00029753,3,clear,139,0,2026-08-19 20:59:11
a000127786,u004633,s00029753,4,clear,83,0,2026-08-19 21:00:24
a000127787,u004633,s00029753,5,fail,131,0,2026-08-19 21:02:37
a000127788,u004633,s00029754,5,clear,77,0,2026-08-20 20:10:33
a000127789,u004633,s00029754,6,clear,145,0,2026-08-20 20:12:12
a000127790,u004633,s00029754,7,clear,96,0,2026-08-20 20:14:50
a000127791,u004633,s00029754,8,clear,169,0,2026-08-20 20:16:10
a000127792,u004633,s00029754,9,fail,109,0,2026-08-20 20:17:04
a000127793,u004633,s00029754,9,fail,117,0,2026-08-20 20:17:55
a000127794,u004633,s00029754,9,fail,174,1,2026-08-20 20:19:04
a000127795,u004633,s00029754,9,clear,101,0,2026-08-20 20:19:58
a000127796,u004633,s00029754,10,clear,109,0,2026-08-20 20:22:33
a000127797,u004633,s00029755,11,fail,142,0,2026-08-21 20:36:52
a000127798,u004633,s00029756,11,fail,89,0,2026-08-21 20:39:49
a000127799,u004633,s00029756,11,clear,114,0,2026-08-21 20:42:02
a000127800,u004633,s00029756,12,clear,123,0,2026-08-21 20:43:23
a000127801,u004633,s00029756,13,clear,127,0,2026-08-21 20:44:37
a000127802,u004633,s00029757,14,clear,51,0,2026-08-22 20:53:13
a000127803,u004633,s00029757,15,fail,69,0,2026-08-22 20:55:49
a000127804,u004633,s00029757,15,clear,103,0,2026-08-22 20:57:47
a000127805,u004633,s00029757,16,clear,161,0,2026-08-22 20:59:04
a000127806,u004633,s00029758,17,clear,118,0,2026-08-23 20:35:36
a000127807,u004633,s00029758,18,fail,80,0,2026-08-23 20:37:44
a000127808,u004633,s00029758,18,clear,140,0,2026-08-23 20:40:22
a000127809,u004633,s00029758,19,fail,166,0,2026-08-23 20:41:18
a000127810,u004633,s00029758,19,fail,147,0,2026-08-23 20:42:05
a000127811,u004633,s00029758,19,clear,73,1,2026-08-23 20:42:57
a000127812,u004633,s00029758,20,fail,33,0,2026-08-23 20:44:12
a000127813,u004633,s00029758,20,clear,72,0,2026-08-23 20:46:43
a000127814,u004633,s00029758,21,fail,134,0,2026-08-23 20:47:48
a000127815,u004633,s00029759,21,clear,58,0,2026-08-24 20:45:48
a000127816,u004633,s00029759,22,fail,75,0,2026-08-24 20:48:21
a000127817,u004633,s00029759,22,clear,131,0,2026-08-24 20:49:53
a000127818,u004633,s00029759,23,clear,80,0,2026-08-24 20:50:58
a000127819,u004633,s00029759,24,fail,87,0,2026-08-24 20:52:20
a000127820,u004633,s00029759,24,fail,167,0,2026-08-24 20:53:49
a000127821,u004633,s00029759,24,fail,139,0,2026-08-24 20:55:37
a000127822,u004633,s00029759,24,fail,39,0,2026-08-24 20:57:47
a000127823,u004633,s00029759,24,fail,76,1,2026-08-24 21:00:22
a000127824,u004633,s00029759,24,clear,132,0,2026-08-24 21:02:28
a000127825,u004633,s00029759,25,fail,34,0,2026-08-24 21:04:29
a000127826,u004633,s00029760,25,clear,124,0,2026-08-25 01:49:02
a000127827,u004633,s00029760,26,fail,105,0,2026-08-25 01:51:06
a000127828,u004633,s00029760,26,clear,178,0,2026-08-25 01:53:04
a000127829,u004633,s00029760,27,fail,162,0,2026-08-25 01:55:01
a000127830,u004633,s00029760,27,fail,45,0,2026-08-25 01:55:50
a000127831,u004633,s00029760,27,clear,140,0,2026-08-25 01:56:43
a000127832,u004633,s00029760,28,fail,124,0,2026-08-25 01:57:44
a000127833,u004633,s00029760,28,fail,135,0,2026-08-25 01:58:54
a000127834,u004633,s00029760,28,clear,31,1,2026-08-25 02:01:02
a000127835,u004633,s00029761,29,clear,174,0,2026-08-25 01:57:25
a000127836,u004633,s00029761,30,fail,138,0,2026-08-25 01:58:51
a000127837,u004633,s00029761,30,fail,86,0,2026-08-25 02:00:08
a000127838,u004633,s00029762,30,clear,53,0,2026-08-25 20:30:18
a000127839,u004633,s00029762,31,clear,86,0,2026-08-25 20:31:47
a000127840,u004633,s00029762,32,clear,123,0,2026-08-25 20:33:00
a000127841,u004633,s00029762,33,clear,46,0,2026-08-25 20:34:43
a000127842,u004633,s00029762,34,fail,44,0,2026-08-25 20:35:43
a000127843,u004633,s00029763,34,fail,132,0,2026-08-26 01:46:02
a000127844,u004633,s00029763,34,clear,104,0,2026-08-26 01:48:17
a000127845,u004633,s00029763,35,clear,71,0,2026-08-26 01:50:44
a000127846,u004633,s00029763,36,clear,161,0,2026-08-26 01:51:51
a000127847,u004633,s00029763,37,fail,99,0,2026-08-26 01:53:12
a000127848,u004633,s00029763,37,fail,47,0,2026-08-26 01:55:47
a000127849,u004633,s00029763,37,clear,48,1,2026-08-26 01:56:39
a000127850,u004633,s00029763,38,fail,96,0,2026-08-26 01:57:46
a000127851,u004634,s00029764,1,clear,86,0,2026-08-18 15:55:59
a000127852,u004634,s00029764,2,clear,108,0,2026-08-18 15:58:20
a000127853,u004634,s00029764,3,clear,153,0,2026-08-18 15:59:44
a000127854,u004634,s00029764,4,clear,67,0,2026-08-18 16:02:06
a000127855,u004634,s00029764,5,clear,116,0,2026-08-18 16:04:41
a000127856,u004635,s00029765,1,clear,39,0,2026-08-17 07:01:42
a000127857,u004635,s00029765,2,clear,114,0,2026-08-17 07:03:25
a000127858,u004635,s00029766,3,clear,37,0,2026-08-17 09:26:07
a000127859,u004635,s00029766,4,clear,123,0,2026-08-17 09:27:09
a000127860,u004636,s00029767,1,clear,98,0,2026-08-19 13:06:24
a000127861,u004637,s00029768,1,clear,153,0,2026-08-27 10:15:48
a000127862,u004637,s00029768,2,fail,152,0,2026-08-27 10:17:08
a000127863,u004637,s00029769,2,fail,124,0,2026-08-27 12:38:10
a000127864,u004637,s00029769,2,clear,170,0,2026-08-27 12:40:37
a000127865,u004637,s00029770,3,clear,57,0,2026-08-28 10:43:23
a000127866,u004637,s00029770,4,fail,146,0,2026-08-28 10:44:15
a000127867,u004637,s00029770,4,clear,151,0,2026-08-28 10:46:04
a000127868,u004637,s00029771,5,clear,166,0,2026-08-28 18:26:20
a000127869,u004638,s00029772,1,clear,66,0,2026-08-20 20:17:35
a000127870,u004638,s00029772,2,clear,113,0,2026-08-20 20:18:24
a000127871,u004638,s00029772,3,fail,165,0,2026-08-20 20:20:39
a000127872,u004638,s00029772,3,clear,63,0,2026-08-20 20:21:54
a000127873,u004638,s00029773,4,clear,51,0,2026-08-21 07:58:48
a000127874,u004638,s00029773,5,clear,168,0,2026-08-21 08:00:33
a000127875,u004638,s00029773,6,clear,31,0,2026-08-21 08:02:51
a000127876,u004638,s00029773,7,clear,87,0,2026-08-21 08:03:50
a000127877,u004638,s00029774,8,clear,38,0,2026-08-21 20:56:59
a000127878,u004638,s00029774,9,clear,171,0,2026-08-21 20:58:06
a000127879,u004638,s00029774,10,clear,144,0,2026-08-21 21:00:34
a000127880,u004638,s00029774,11,fail,137,0,2026-08-21 21:01:44
a000127881,u004638,s00029774,11,clear,81,0,2026-08-21 21:02:30
a000127882,u004638,s00029774,12,clear,115,0,2026-08-21 21:04:25
a000127883,u004638,s00029775,13,fail,59,0,2026-08-22 21:01:03
a000127884,u004638,s00029775,13,fail,59,0,2026-08-22 21:02:09
a000127885,u004638,s00029775,13,clear,94,0,2026-08-22 21:04:02
a000127886,u004638,s00029775,14,clear,79,0,2026-08-22 21:06:12
a000127887,u004638,s00029775,15,fail,130,0,2026-08-22 21:08:28
a000127888,u004638,s00029775,15,clear,114,0,2026-08-22 21:10:28
a000127889,u004638,s00029775,16,fail,42,0,2026-08-22 21:12:03
a000127890,u004638,s00029775,16,clear,66,0,2026-08-22 21:14:42
a000127891,u004638,s00029776,17,fail,159,0,2026-08-23 20:26:52
a000127892,u004638,s00029776,17,clear,85,0,2026-08-23 20:29:17
a000127893,u004638,s00029776,18,fail,140,0,2026-08-23 20:31:13
a000127894,u004638,s00029776,18,fail,73,0,2026-08-23 20:32:43
a000127895,u004638,s00029776,18,clear,145,0,2026-08-23 20:33:33
a000127896,u004638,s00029776,19,fail,113,0,2026-08-23 20:35:59
a000127897,u004638,s00029776,19,fail,144,0,2026-08-23 20:37:37
a000127898,u004638,s00029776,19,fail,88,1,2026-08-23 20:40:17
a000127899,u004638,s00029776,19,clear,36,0,2026-08-23 20:41:32
a000127900,u004638,s00029777,20,fail,120,0,2026-08-24 07:27:13
a000127901,u004638,s00029777,20,clear,164,0,2026-08-24 07:28:18
a000127902,u004638,s00029777,21,clear,36,0,2026-08-24 07:29:47
a000127903,u004638,s00029777,22,clear,81,0,2026-08-24 07:30:57
a000127904,u004638,s00029777,23,fail,137,0,2026-08-24 07:33:05
a000127905,u004638,s00029778,23,clear,156,0,2026-08-24 20:44:47
a000127906,u004638,s00029778,24,clear,147,0,2026-08-24 20:46:37
a000127907,u004638,s00029779,25,clear,164,0,2026-08-24 20:51:31
a000127908,u004638,s00029779,26,clear,170,0,2026-08-24 20:52:43
a000127909,u004638,s00029779,27,fail,114,0,2026-08-24 20:54:07
a000127910,u004638,s00029779,27,clear,121,0,2026-08-24 20:55:57
a000127911,u004638,s00029779,28,fail,94,0,2026-08-24 20:57:49
a000127912,u004638,s00029779,28,fail,33,0,2026-08-24 20:59:21
a000127913,u004638,s00029780,28,fail,86,0,2026-08-25 20:15:44
a000127914,u004638,s00029780,28,fail,90,0,2026-08-25 20:16:41
a000127915,u004638,s00029780,28,clear,152,0,2026-08-25 20:19:14
a000127916,u004638,s00029780,29,fail,144,0,2026-08-25 20:20:10
a000127917,u004638,s00029780,29,clear,179,0,2026-08-25 20:22:13
a000127918,u004638,s00029780,30,fail,43,0,2026-08-25 20:23:45
a000127919,u004638,s00029780,30,fail,57,0,2026-08-25 20:24:53
a000127920,u004638,s00029780,30,clear,73,0,2026-08-25 20:27:25
a000127921,u004638,s00029780,31,fail,176,0,2026-08-25 20:29:24
a000127922,u004638,s00029781,31,fail,66,0,2026-08-26 20:35:26
a000127923,u004638,s00029781,31,fail,102,0,2026-08-26 20:37:43
a000127924,u004638,s00029781,31,clear,69,1,2026-08-26 20:39:07
a000127925,u004638,s00029781,32,fail,40,0,2026-08-26 20:40:00
a000127926,u004639,s00029782,1,fail,93,0,2026-08-15 18:00:12
a000127927,u004639,s00029782,1,clear,100,0,2026-08-15 18:02:51
a000127928,u004639,s00029782,2,clear,120,0,2026-08-15 18:04:37
a000127929,u004639,s00029782,3,clear,153,0,2026-08-15 18:05:24
a000127930,u004639,s00029782,4,clear,150,0,2026-08-15 18:06:46
a000127931,u004639,s00029783,5,clear,156,0,2026-08-16 04:47:07
a000127932,u004639,s00029783,6,clear,104,0,2026-08-16 04:48:25
a000127933,u004639,s00029783,7,clear,154,0,2026-08-16 04:49:15
a000127934,u004639,s00029783,8,fail,94,0,2026-08-16 04:50:12
a000127935,u004639,s00029784,8,fail,125,0,2026-08-16 17:48:03
a000127936,u004639,s00029784,8,clear,125,0,2026-08-16 17:49:00
a000127937,u004639,s00029784,9,fail,129,0,2026-08-16 17:50:14
a000127938,u004639,s00029784,9,clear,69,0,2026-08-16 17:52:39
a000127939,u004639,s00029784,10,clear,77,0,2026-08-16 17:55:03
a000127940,u004639,s00029784,11,clear,177,0,2026-08-16 17:56:15
a000127941,u004639,s00029785,12,fail,51,0,2026-08-16 17:23:29
a000127942,u004639,s00029785,12,clear,58,0,2026-08-16 17:25:55
a000127943,u004639,s00029785,13,clear,131,0,2026-08-16 17:27:16
a000127944,u004639,s00029785,14,clear,171,0,2026-08-16 17:28:15
a000127945,u004639,s00029785,15,fail,124,0,2026-08-16 17:30:31
a000127946,u004639,s00029785,15,clear,30,0,2026-08-16 17:31:48
a000127947,u004639,s00029786,16,clear,148,0,2026-08-16 17:31:19
a000127948,u004639,s00029786,17,clear,43,0,2026-08-16 17:32:29
a000127949,u004639,s00029786,18,fail,39,0,2026-08-16 17:34:30
a000127950,u004639,s00029786,18,fail,177,0,2026-08-16 17:36:08
a000127951,u004639,s00029786,18,clear,64,1,2026-08-16 17:38:47
a000127952,u004639,s00029786,19,fail,146,0,2026-08-16 17:41:11
a000127953,u004639,s00029786,19,fail,85,0,2026-08-16 17:42:41
a000127954,u004639,s00029787,19,clear,59,0,2026-08-17 17:50:49
a000127955,u004639,s00029787,20,clear,80,0,2026-08-17 17:51:58
a000127956,u004639,s00029787,21,clear,106,0,2026-08-17 17:54:03
a000127957,u004639,s00029787,22,fail,38,0,2026-08-17 17:55:34
a000127958,u004639,s00029788,22,clear,114,0,2026-08-18 17:18:02
a000127959,u004639,s00029788,23,fail,83,0,2026-08-18 17:18:56
a000127960,u004639,s00029788,23,clear,50,0,2026-08-18 17:20:16
a000127961,u004639,s00029789,24,fail,82,0,2026-08-19 17:26:02
a000127962,u004639,s00029789,24,fail,98,0,2026-08-19 17:27:14
a000127963,u004639,s00029789,24,fail,118,1,2026-08-19 17:29:04
a000127964,u004639,s00029789,24,fail,47,0,2026-08-19 17:30:50
a000127965,u004639,s00029790,24,fail,76,0,2026-08-20 17:59:34
a000127966,u004639,s00029791,24,clear,109,0,2026-08-21 17:36:05
a000127967,u004639,s00029791,25,fail,118,0,2026-08-21 17:38:08
a000127968,u004639,s00029791,25,fail,108,0,2026-08-21 17:40:08
a000127969,u004639,s00029791,25,clear,95,0,2026-08-21 17:42:05
a000127970,u004639,s00029791,26,fail,132,0,2026-08-21 17:43:00
a000127971,u004639,s00029791,26,fail,127,0,2026-08-21 17:44:31
a000127972,u004639,s00029791,26,clear,72,0,2026-08-21 17:46:27
a000127973,u004639,s00029792,27,fail,160,0,2026-08-22 04:39:30
a000127974,u004639,s00029792,27,fail,168,0,2026-08-22 04:41:38
