ad_view_id,user_id,placement,ts,reward_claimed
ad000022123,u004355,post_fail_reward,2026-09-06 12:04:21,1
ad000022124,u004355,post_fail_reward,2026-09-06 12:05:34,1
ad000022125,u004355,post_fail_reward,2026-09-07 12:27:25,1
ad000022126,u004355,post_fail_reward,2026-09-07 12:30:27,1
ad000022127,u004355,post_fail_reward,2026-09-07 12:32:38,1
ad000022128,u004355,post_fail_reward,2026-09-07 12:34:55,1
ad000022129,u004355,post_fail_reward,2026-09-10 11:03:01,1
ad000022130,u004355,post_fail_reward,2026-09-10 11:08:07,1
ad000022131,u004355,post_fail_reward,2026-09-11 10:19:25,1
ad000022132,u004355,post_fail_reward,2026-09-11 21:56:56,1
ad000022133,u004355,post_fail_reward,2026-09-13 11:03:22,1
ad000022134,u004355,post_fail_reward,2026-09-13 11:06:33,1
ad000022135,u004360,post_fail_reward,2026-08-24 14:18:20,1
ad000022136,u004360,post_fail_reward,2026-08-24 17:06:17,0
ad000022137,u004360,post_fail_reward,2026-08-24 17:08:55,1
ad000022138,u004360,post_fail_reward,2026-08-24 17:10:23,1
ad000022139,u004360,post_fail_reward,2026-08-24 17:12:17,0
ad000022140,u004360,post_fail_reward,2026-08-24 17:14:28,0
ad000022141,u004361,post_fail_reward,2026-08-29 18:33:02,1
ad000022142,u004361,post_fail_reward,2026-08-30 18:16:35,1
ad000022143,u004361,post_fail_reward,2026-09-01 05:34:22,0
ad000022144,u004361,post_fail_reward,2026-09-04 18:59:45,1
ad000022145,u004361,post_fail_reward,2026-09-05 18:36:16,1
ad000022146,u004361,post_fail_reward,2026-09-06 20:21:49,1
ad000022147,u004361,post_fail_reward,2026-09-07 18:42:22,1
ad000022148,u004361,post_fail_reward,2026-09-07 18:44:40,1
ad000022149,u004361,post_fail_reward,2026-09-07 18:46:19,1
ad000022150,u004365,post_fail_reward,2026-08-28 18:49:45,1
ad000022151,u004365,post_fail_reward,2026-08-29 05:51:33,1
ad000022152,u004365,post_fail_reward,2026-08-29 05:53:57,0
ad000022153,u004365,post_fail_reward,2026-08-29 18:20:26,1
ad000022154,u004365,post_fail_reward,2026-08-30 18:18:12,0
ad000022155,u004365,post_fail_reward,2026-08-30 18:21:59,1
ad000022156,u004365,post_fail_reward,2026-08-31 18:14:16,1
ad000022157,u004365,post_fail_reward,2026-08-31 20:32:15,1
ad000022158,u004365,post_fail_reward,2026-09-01 05:00:56,1
ad000022159,u004365,post_fail_reward,2026-09-01 05:02:50,1
ad000022160,u004365,post_fail_reward,2026-09-01 05:05:30,1
ad000022161,u004365,post_fail_reward,2026-09-01 18:30:55,1
ad000022162,u004365,post_fail_reward,2026-09-01 18:39:28,1
ad000022163,u004365,post_fail_reward,2026-09-01 18:40:21,1
ad000022164,u004365,post_fail_reward,2026-09-02 18:41:32,1
ad000022165,u004365,post_fail_reward,2026-09-02 18:50:19,1
ad000022166,u004365,post_fail_reward,2026-09-02 18:51:10,1
ad000022167,u004365,post_fail_reward,2026-09-03 18:49:47,1
ad000022168,u004365,post_fail_reward,2026-09-03 18:54:08,1
ad000022169,u004365,post_fail_reward,2026-09-03 18:58:11,1
ad000022170,u004365,post_fail_reward,2026-09-03 20:46:00,0
ad000022171,u004365,post_fail_reward,2026-09-04 18:17:07,0
ad000022172,u004365,post_fail_reward,2026-09-04 18:17:52,1
ad000022173,u004365,post_fail_reward,2026-09-05 18:24:19,1
ad000022174,u004365,post_fail_reward,2026-09-06 18:45:42,1
ad000022175,u004365,post_fail_reward,2026-09-07 18:48:48,1
ad000022176,u004365,post_fail_reward,2026-09-07 18:43:58,1
ad000022177,u004365,post_fail_reward,2026-09-07 18:55:54,1
ad000022178,u004365,post_fail_reward,2026-09-07 19:02:55,0
ad000022179,u004365,post_fail_reward,2026-09-08 20:34:12,1
ad000022180,u004365,post_fail_reward,2026-09-08 20:36:54,1
ad000022181,u004365,post_fail_reward,2026-09-09 18:21:16,1
ad000022182,u004365,post_fail_reward,2026-09-10 05:03:42,1
ad000022183,u004365,post_fail_reward,2026-09-10 05:09:03,0
ad000022184,u004365,post_fail_reward,2026-09-10 18:03:25,1
ad000022185,u004365,post_fail_reward,2026-09-10 18:06:00,0
ad000022186,u004365,post_fail_reward,2026-09-11 03:05:52,1
ad000022187,u004365,post_fail_reward,2026-09-11 19:01:45,1
ad000022188,u004365,post_fail_reward,2026-09-11 19:04:47,1
ad000022189,u004365,post_fail_reward,2026-09-12 18:28:58,1
ad000022190,u004365,post_fail_reward,2026-09-12 18:30:28,1
ad000022191,u004365,post_fail_reward,2026-09-13 18:46:47,1
ad000022192,u004366,post_fail_reward,2026-08-29 22:34:28,1
ad000022193,u004367,post_fail_reward,2026-09-01 18:06:46,1
ad000022194,u004367,post_fail_reward,2026-09-01 18:19:36,1
ad000022195,u004367,post_fail_reward,2026-09-01 20:14:04,1
ad000022196,u004367,post_fail_reward,2026-09-02 05:22:22,1
ad000022197,u004367,post_fail_reward,2026-09-02 05:23:28,1
ad000022198,u004369,post_fail_reward,2026-09-03 14:41:40,1
ad000022199,u004370,post_fail_reward,2026-08-28 20:54:23,1
ad000022200,u004370,post_fail_reward,2026-08-29 22:48:59,1
ad000022201,u004370,post_fail_reward,2026-08-29 22:52:09,1
ad000022202,u004375,post_fail_reward,2026-09-03 17:40:54,1
ad000022203,u004375,post_fail_reward,2026-09-03 17:42:49,1
ad000022204,u004375,post_fail_reward,2026-09-04 23:02:10,1
ad000022205,u004375,post_fail_reward,2026-09-05 18:04:59,0
ad000022206,u004375,post_fail_reward,2026-09-06 17:20:48,1
ad000022207,u004375,post_fail_reward,2026-09-08 17:22:46,0
ad000022208,u004375,post_fail_reward,2026-09-08 17:13:44,1
ad000022209,u004375,post_fail_reward,2026-09-09 17:16:12,1
ad000022210,u004375,post_fail_reward,2026-09-12 17:56:30,1
ad000022211,u004375,post_fail_reward,2026-09-13 17:57:36,1
ad000022212,u004376,post_fail_reward,2026-08-22 23:49:25,1
ad000022213,u004376,post_fail_reward,2026-08-23 07:58:44,1
ad000022214,u004376,post_fail_reward,2026-08-23 08:00:34,1
ad000022215,u004376,post_fail_reward,2026-08-23 23:53:38,0
ad000022216,u004376,post_fail_reward,2026-08-23 23:56:38,1
ad000022217,u004376,post_fail_reward,2026-08-24 23:20:26,1
ad000022218,u004376,post_fail_reward,2026-08-24 23:21:28,1
ad000022219,u004376,post_fail_reward,2026-08-24 23:22:13,1
ad000022220,u004376,post_fail_reward,2026-08-24 23:26:48,1
ad000022221,u004376,post_fail_reward,2026-08-25 00:02:59,0
ad000022222,u004376,post_fail_reward,2026-08-26 01:35:40,0
ad000022223,u004376,post_fail_reward,2026-08-26 01:37:48,1
ad000022224,u004376,post_fail_reward,2026-08-26 10:32:41,0
ad000022225,u004376,post_fail_reward,2026-08-26 10:33:35,1
ad000022226,u004376,post_fail_reward,2026-08-28 01:17:09,0
ad000022227,u004376,post_fail_reward,2026-08-28 23:37:55,1
ad000022228,u004376,post_fail_reward,2026-08-29 23:55:18,0
ad000022229,u004376,post_fail_reward,2026-08-30 23:58:46,1
ad000022230,u004376,post_fail_reward,2026-08-30 23:59:56,1
ad000022231,u004376,post_fail_reward,2026-08-31 00:03:31,1
ad000022232,u004376,post_fail_reward,2026-09-01 07:15:46,1
ad000022233,u004376,post_fail_reward,2026-09-01 10:09:39,1
ad000022234,u004379,post_fail_reward,2026-08-29 01:08:38,1
ad000022235,u004382,post_fail_reward,2026-08-18 04:33:07,1
ad000022236,u004384,post_fail_reward,2026-08-17 23:19:10,1
ad000022237,u004384,post_fail_reward,2026-08-18 23:43:44,1
ad000022238,u004384,post_fail_reward,2026-08-19 07:13:08,1
ad000022239,u004384,post_fail_reward,2026-08-18 23:37:00,1
ad000022240,u004384,post_fail_reward,2026-08-18 23:40:16,1
ad000022241,u004384,post_fail_reward,2026-08-19 23:16:27,1
ad000022242,u004384,post_fail_reward,2026-08-19 23:22:14,0
ad000022243,u004384,post_fail_reward,2026-08-20 23:52:37,0
ad000022244,u004384,post_fail_reward,2026-08-20 23:58:09,1
ad000022245,u004384,post_fail_reward,2026-08-22 00:05:55,1
ad000022246,u004384,post_fail_reward,2026-08-24 23:09:27,1
ad000022247,u004384,post_fail_reward,2026-08-25 01:04:45,1
ad000022248,u004384,post_fail_reward,2026-08-26 10:23:41,1
ad000022249,u004384,post_fail_reward,2026-08-26 10:28:38,1
ad000022250,u004384,post_fail_reward,2026-08-26 10:40:00,1
ad000022251,u004384,post_fail_reward,2026-08-26 10:47:43,0
ad000022252,u004384,post_fail_reward,2026-08-26 23:27:07,1
ad000022253,u004384,post_fail_reward,2026-08-26 23:38:10,1
ad000022254,u004384,post_fail_reward,2026-08-27 23:56:01,1
ad000022255,u004384,post_fail_reward,2026-08-27 23:59:56,1
ad000022256,u004384,post_fail_reward,2026-08-28 00:01:29,1
ad000022257,u004384,post_fail_reward,2026-08-28 23:21:12,1
ad000022258,u004384,post_fail_reward,2026-08-28 23:22:36,1
ad000022259,u004384,post_fail_reward,2026-08-28 23:23:39,1
ad000022260,u004384,post_fail_reward,2026-08-28 23:26:57,1
ad000022261,u004384,post_fail_reward,2026-08-29 07:18:33,1
ad000022262,u004384,post_fail_reward,2026-08-29 07:28:11,1
ad000022263,u004384,post_fail_reward,2026-08-31 23:28:15,1
ad000022264,u004384,post_fail_reward,2026-08-31 23:33:02,0
ad000022265,u004384,post_fail_reward,2026-09-01 07:22:00,1
ad000022266,u004388,post_fail_reward,2026-08-31 11:18:20,1
ad000022267,u004388,post_fail_reward,2026-08-31 11:20:39,0
ad000022268,u004389,post_fail_reward,2026-08-24 19:26:26,1
ad000022269,u004389,post_fail_reward,2026-08-24 19:27:15,1
ad000022270,u004389,post_fail_reward,2026-08-25 15:00:32,1
ad000022271,u004389,post_fail_reward,2026-08-26 14:35:51,1
ad000022272,u004389,post_fail_reward,2026-08-26 17:11:41,1
ad000022273,u004390,post_fail_reward,2026-08-19 00:14:39,1
ad000022274,u004391,post_fail_reward,2026-09-07 20:12:01,1
ad000022275,u004391,post_fail_reward,2026-09-07 20:14:15,1
ad000022276,u004391,post_fail_reward,2026-09-07 20:16:26,1
ad000022277,u004391,post_fail_reward,2026-09-08 07:56:19,1
ad000022278,u004391,post_fail_reward,2026-09-09 20:57:37,1
ad000022279,u004391,post_fail_reward,2026-09-09 20:14:25,1
ad000022280,u004391,post_fail_reward,2026-09-10 20:56:53,1
ad000022281,u004391,post_fail_reward,2026-09-10 20:54:11,1
ad000022282,u004391,post_fail_reward,2026-09-10 20:56:35,1
ad000022283,u004391,post_fail_reward,2026-09-11 07:36:43,1
ad000022284,u004391,post_fail_reward,2026-09-11 07:40:43,1
ad000022285,u004391,post_fail_reward,2026-09-11 20:02:41,1
ad000022286,u004392,post_fail_reward,2026-09-04 01:42:20,1
ad000022287,u004392,post_fail_reward,2026-09-05 04:15:29,1
ad000022288,u004392,post_fail_reward,2026-09-05 17:05:37,1
ad000022289,u004392,post_fail_reward,2026-09-05 17:06:36,0
ad000022290,u004392,post_fail_reward,2026-09-05 17:08:53,1
ad000022291,u004392,post_fail_reward,2026-09-05 17:10:23,1
ad000022292,u004392,post_fail_reward,2026-09-06 17:30:41,1
ad000022293,u004392,post_fail_reward,2026-09-06 17:36:35,1
ad000022294,u004392,post_fail_reward,2026-09-07 17:15:59,1
ad000022295,u004392,post_fail_reward,2026-09-07 17:17:13,1
ad000022296,u004393,post_fail_reward,2026-09-01 21:34:01,1
ad000022297,u004394,post_fail_reward,2026-08-21 04:24:50,1
ad000022298,u004395,post_fail_reward,2026-08-27 13:01:12,1
ad000022299,u004396,post_fail_reward,2026-08-27 12:02:32,0
ad000022300,u004396,post_fail_reward,2026-08-27 12:09:14,1
ad000022301,u004396,post_fail_reward,2026-08-28 07:25:27,1
ad000022302,u004396,post_fail_reward,2026-08-28 09:31:28,1
ad000022303,u004396,post_fail_reward,2026-08-29 07:30:49,1
ad000022304,u004396,post_fail_reward,2026-08-30 16:01:33,1
ad000022305,u004396,post_fail_reward,2026-08-30 15:13:09,1
ad000022306,u004396,post_fail_reward,2026-08-31 07:17:08,1
ad000022307,u004396,post_fail_reward,2026-08-31 07:19:05,1
ad000022308,u004396,post_fail_reward,2026-08-31 07:19:59,1
ad000022309,u004397,post_fail_reward,2026-09-02 22:45:53,1
ad000022310,u004397,post_fail_reward,2026-09-03 06:31:25,1
ad000022311,u004398,post_fail_reward,2026-08-26 15:41:23,1
ad000022312,u004398,post_fail_reward,2026-08-26 23:18:38,1
ad000022313,u004402,post_fail_reward,2026-08-27 17:09:05,1
ad000022314,u004402,post_fail_reward,2026-08-27 17:10:02,1
ad000022315,u004402,post_fail_reward,2026-08-27 17:15:27,1
ad000022316,u004402,post_fail_reward,2026-08-28 16:07:47,1
ad000022317,u004402,post_fail_reward,2026-08-29 15:50:40,0
ad000022318,u004402,post_fail_reward,2026-08-30 15:28:01,1
ad000022319,u004402,post_fail_reward,2026-08-30 15:35:15,1
ad000022320,u004402,post_fail_reward,2026-08-31 20:55:07,1
ad000022321,u004402,post_fail_reward,2026-09-01 15:31:02,1
ad000022322,u004402,post_fail_reward,2026-09-01 15:33:14,1
ad000022323,u004402,post_fail_reward,2026-09-02 17:35:31,1
ad000022324,u004402,post_fail_reward,2026-09-03 15:54:32,1
ad000022325,u004402,post_fail_reward,2026-09-04 02:23:16,1
ad000022326,u004402,post_fail_reward,2026-09-05 15:56:37,1
ad000022327,u004402,post_fail_reward,2026-09-05 16:01:01,1
ad000022328,u004402,post_fail_reward,2026-09-05 16:03:33,1
ad000022329,u004402,post_fail_reward,2026-09-06 15:02:59,1
ad000022330,u004402,post_fail_reward,2026-09-06 15:04:46,1
ad000022331,u004402,post_fail_reward,2026-09-06 15:07:28,1
ad000022332,u004402,post_fail_reward,2026-09-06 17:39:54,0
ad000022333,u004402,post_fail_reward,2026-09-07 23:49:47,1
ad000022334,u004402,post_fail_reward,2026-09-07 23:52:08,1
ad000022335,u004402,post_fail_reward,2026-09-08 15:29:52,1
ad000022336,u004402,post_fail_reward,2026-09-09 15:20:37,1
ad000022337,u004402,post_fail_reward,2026-09-09 15:24:04,0
ad000022338,u004402,post_fail_reward,2026-09-09 15:25:18,0
ad000022339,u004402,post_fail_reward,2026-09-10 15:45:30,1
ad000022340,u004402,post_fail_reward,2026-09-10 15:47:26,1
ad000022341,u004402,post_fail_reward,2026-09-10 15:49:19,1
ad000022342,u004402,post_fail_reward,2026-09-11 15:58:04,1
ad000022343,u004402,post_fail_reward,2026-09-11 23:21:10,1
ad000022344,u004402,post_fail_reward,2026-09-12 15:36:41,1
ad000022345,u004402,post_fail_reward,2026-09-12 17:46:52,1
ad000022346,u004402,post_fail_reward,2026-09-13 15:38:27,1
ad000022347,u004402,post_fail_reward,2026-09-13 15:48:45,1
ad000022348,u004403,post_fail_reward,2026-08-29 16:13:11,1
ad000022349,u004403,post_fail_reward,2026-08-29 16:57:23,1
ad000022350,u004403,post_fail_reward,2026-08-29 16:58:38,1
ad000022351,u004403,post_fail_reward,2026-08-29 16:59:55,1
ad000022352,u004403,post_fail_reward,2026-08-29 17:07:42,1
ad000022353,u004403,post_fail_reward,2026-08-30 16:46:08,1
ad000022354,u004403,post_fail_reward,2026-08-30 16:48:34,1
ad000022355,u004403,post_fail_reward,2026-08-30 21:12:14,0
ad000022356,u004403,post_fail_reward,2026-08-30 21:14:56,1
ad000022357,u004403,post_fail_reward,2026-08-30 21:17:12,1
ad000022358,u004403,post_fail_reward,2026-08-30 21:19:30,1
ad000022359,u004403,post_fail_reward,2026-08-31 16:41:12,1
ad000022360,u004403,post_fail_reward,2026-08-31 16:43:13,1
ad000022361,u004403,post_fail_reward,2026-09-01 16:10:07,1
ad000022362,u004403,post_fail_reward,2026-09-02 16:48:48,1
ad000022363,u004403,post_fail_reward,2026-09-02 16:55:33,1
ad000022364,u004403,post_fail_reward,2026-09-04 16:44:10,1
ad000022365,u004403,post_fail_reward,2026-09-04 16:46:26,1
ad000022366,u004403,post_fail_reward,2026-09-04 18:16:28,1
ad000022367,u004403,post_fail_reward,2026-09-04 18:19:05,1
ad000022368,u004403,post_fail_reward,2026-09-04 18:37:27,1
ad000022369,u004403,post_fail_reward,2026-09-04 18:38:54,1
ad000022370,u004403,post_fail_reward,2026-09-04 18:40:15,1
ad000022371,u004403,post_fail_reward,2026-09-04 21:29:50,1
ad000022372,u004403,post_fail_reward,2026-09-04 21:31:16,1
ad000022373,u004403,post_fail_reward,2026-09-05 16:25:47,1
ad000022374,u004403,post_fail_reward,2026-09-05 16:29:40,0
ad000022375,u004403,post_fail_reward,2026-09-06 16:10:38,1
ad000022376,u004403,post_fail_reward,2026-09-07 03:13:29,1
ad000022377,u004403,post_fail_reward,2026-09-07 16:13:42,1
ad000022378,u004403,post_fail_reward,2026-09-07 16:21:57,1
ad000022379,u004403,post_fail_reward,2026-09-07 22:01:12,1
ad000022380,u004403,post_fail_reward,2026-09-07 22:05:37,1
ad000022381,u004403,post_fail_reward,2026-09-07 22:06:30,1
ad000022382,u004403,post_fail_reward,2026-09-07 16:21:32,0
ad000022383,u004403,post_fail_reward,2026-09-07 16:26:32,1
ad000022384,u004403,post_fail_reward,2026-09-07 16:38:28,1
ad000022385,u004403,post_fail_reward,2026-09-08 16:28:03,1
ad000022386,u004403,post_fail_reward,2026-09-08 16:29:06,1
ad000022387,u004403,post_fail_reward,2026-09-08 16:30:09,1
ad000022388,u004403,post_fail_reward,2026-09-08 16:58:38,1
ad000022389,u004403,post_fail_reward,2026-09-08 17:00:32,1
ad000022390,u004403,post_fail_reward,2026-09-09 16:12:33,1
ad000022391,u004403,post_fail_reward,2026-09-09 16:14:28,1
ad000022392,u004403,post_fail_reward,2026-09-09 16:20:48,1
ad000022393,u004403,post_fail_reward,2026-09-09 16:24:30,0
ad000022394,u004403,post_fail_reward,2026-09-10 16:48:55,1
ad000022395,u004403,post_fail_reward,2026-09-10 16:53:31,1
ad000022396,u004403,post_fail_reward,2026-09-10 18:47:08,1
ad000022397,u004403,post_fail_reward,2026-09-10 16:01:25,1
ad000022398,u004403,post_fail_reward,2026-09-10 16:02:46,1
ad000022399,u004403,post_fail_reward,2026-09-10 16:09:38,1
ad000022400,u004403,post_fail_reward,2026-09-10 16:11:53,1
ad000022401,u004403,post_fail_reward,2026-09-10 16:13:09,1
ad000022402,u004403,post_fail_reward,2026-09-11 16:07:34,0
ad000022403,u004403,post_fail_reward,2026-09-11 16:13:18,1
ad000022404,u004403,post_fail_reward,2026-09-11 19:03:02,1
ad000022405,u004403,post_fail_reward,2026-09-11 19:10:46,1
ad000022406,u004403,post_fail_reward,2026-09-12 16:47:04,1
ad000022407,u004403,post_fail_reward,2026-09-13 03:09:55,1
ad000022408,u004403,post_fail_reward,2026-09-13 16:21:02,1
ad000022409,u004404,post_fail_reward,2026-09-05 08:57:03,1
ad000022410,u004404,post_fail_reward,2026-09-05 13:02:06,1
ad000022411,u004404,post_fail_reward,2026-09-06 08:41:25,1
ad000022412,u004404,post_fail_reward,2026-09-06 16:42:47,1
ad000022413,u004404,post_fail_reward,2026-09-08 13:06:22,1
ad000022414,u004404,post_fail_reward,2026-09-09 08:57:46,1
ad000022415,u004404,post_fail_reward,2026-09-10 10:35:14,1
ad000022416,u004404,post_fail_reward,2026-09-10 10:38:35,1
ad000022417,u004404,post_fail_reward,2026-09-10 08:11:00,1
ad000022418,u004404,post_fail_reward,2026-09-10 08:14:43,1
ad000022419,u004404,post_fail_reward,2026-09-11 08:36:08,1
ad000022420,u004404,post_fail_reward,2026-09-11 08:39:00,1
ad000022421,u004404,post_fail_reward,2026-09-13 08:28:55,1
ad000022422,u004405,post_fail_reward,2026-08-19 15:10:15,1
ad000022423,u004405,post_fail_reward,2026-08-19 15:11:56,1
ad000022424,u004405,post_fail_reward,2026-08-19 15:12:51,1
ad000022425,u004406,post_fail_reward,2026-08-29 16:44:35,0
ad000022426,u004406,post_fail_reward,2026-08-29 16:45:27,1
ad000022427,u004408,post_fail_reward,2026-08-19 10:36:20,1
ad000022428,u004408,post_fail_reward,2026-08-19 15:27:55,1
ad000022429,u004408,post_fail_reward,2026-08-19 21:58:39,1
ad000022430,u004408,post_fail_reward,2026-08-19 22:00:54,0
ad000022431,u004409,post_fail_reward,2026-08-18 08:07:27,1
ad000022432,u004409,post_fail_reward,2026-08-18 08:09:50,1
ad000022433,u004409,post_fail_reward,2026-08-19 16:46:09,1
ad000022434,u004412,post_fail_reward,2026-08-31 18:06:42,1
ad000022435,u004412,post_fail_reward,2026-09-02 13:08:52,1
ad000022436,u004413,post_fail_reward,2026-08-27 00:23:21,1
ad000022437,u004414,post_fail_reward,2026-09-02 22:34:36,1
ad000022438,u004414,post_fail_reward,2026-09-04 06:31:57,1
ad000022439,u004414,post_fail_reward,2026-09-04 06:38:55,1
ad000022440,u004414,post_fail_reward,2026-09-05 22:19:59,1
ad000022441,u004414,post_fail_reward,2026-09-07 22:59:02,1
ad000022442,u004415,post_fail_reward,2026-08-19 16:49:34,1
ad000022443,u004415,post_fail_reward,2026-08-19 16:44:04,1
ad000022444,u004416,post_fail_reward,2026-09-04 13:20:07,0
ad000022445,u004416,post_fail_reward,2026-09-05 08:05:02,1
ad000022446,u004418,post_fail_reward,2026-09-03 18:18:03,1
ad000022447,u004418,post_fail_reward,2026-09-04 16:15:15,1
ad000022448,u004418,post_fail_reward,2026-09-05 03:50:07,1
ad000022449,u004418,post_fail_reward,2026-09-06 16:22:06,1
